utc_time,local_time,PM2.5,CO,PM10,NO2,Temperature,Humidity,Wind Speed,AQI_CO,AQI_NO2,AQI_PM10,AQI_PM2.5,AQI
2024-09-06 09:00:00+00:00,2024-09-06 16:00:00+07:00,32.89387130737305,1106.7723388671875,23.17943382263184,50.33864974975586,28.0,60.0,4.94,11.0,25.0,21.0,95.0,95.0
2024-09-06 10:00:00+00:00,2024-09-06 17:00:00+07:00,34.6671257019043,1577.7650146484375,40.15183639526367,48.29633712768555,28.0,65.0,5.21,16.0,24.0,37.0,99.0,99.0
2024-09-06 11:00:00+00:00,2024-09-06 18:00:00+07:00,34.156131744384766,1660.060302734375,42.161354064941406,49.26422119140625,27.0,67.0,5.32,16.0,25.0,39.0,98.0,98.0
2024-09-06 12:00:00+00:00,2024-09-06 19:00:00+07:00,35.60832595825195,1145.2694091796875,47.4822883605957,46.04419708251953,27.0,69.0,5.16,11.0,23.0,44.0,101.0,101.0
2024-09-06 13:00:00+00:00,2024-09-06 20:00:00+07:00,37.780216217041016,1034.96142578125,46.77220153808594,42.30734252929688,28.0,66.0,5.77,10.0,21.0,43.0,107.0,107.0
2024-09-06 14:00:00+00:00,2024-09-06 21:00:00+07:00,35.297607421875,955.8978881835938,45.97255706787109,41.25468063354492,27.0,64.0,5.74,9.0,21.0,43.0,100.0,100.0
2024-09-06 15:00:00+00:00,2024-09-06 22:00:00+07:00,30.457454681396484,946.7484741210938,47.52022171020508,42.39733505249024,27.0,64.0,4.2,9.0,21.0,44.0,91.0,91.0
2024-09-06 16:00:00+00:00,2024-09-06 23:00:00+07:00,30.66439819335937,816.08544921875,45.98521041870117,41.7193717956543,27.0,65.0,4.06,8.0,21.0,43.0,91.0,91.0
2024-09-06 17:00:00+00:00,2024-09-07 00:00:00+07:00,30.66312599182129,881.5958862304688,45.60293960571289,41.67213439941406,27.0,67.0,4.12,9.0,21.0,42.0,91.0,91.0
2024-09-06 18:00:00+00:00,2024-09-07 01:00:00+07:00,40.25348663330078,879.0947875976562,54.02797317504883,42.6558723449707,28.0,77.0,6.72,9.0,21.0,0.0,113.0,113.0
2024-09-06 19:00:00+00:00,2024-09-07 02:00:00+07:00,40.04055404663086,756.9768676757812,46.29059600830078,46.01817321777344,28.0,83.0,6.47,8.0,23.0,43.0,112.0,112.0
2024-09-06 20:00:00+00:00,2024-09-07 03:00:00+07:00,34.77383804321289,757.1744995117188,40.3949089050293,46.48458480834961,28.0,85.0,7.9,8.0,23.0,37.0,99.0,99.0
2024-09-06 21:00:00+00:00,2024-09-07 04:00:00+07:00,33.18377685546875,780.7642822265625,40.72957611083984,47.380615234375,28.0,90.0,8.22,8.0,24.0,38.0,96.0,96.0
2024-09-06 22:00:00+00:00,2024-09-07 05:00:00+07:00,33.181453704833984,833.9923706054688,40.38169479370117,47.66066360473633,27.0,90.0,9.34,8.0,24.0,37.0,96.0,96.0
2024-09-06 23:00:00+00:00,2024-09-07 06:00:00+07:00,33.000362396240234,860.0457153320312,40.24126052856445,48.49966430664063,27.0,90.0,9.01,9.0,24.0,37.0,96.0,96.0
2024-09-07 00:00:00+00:00,2024-09-07 07:00:00+07:00,40.6911506652832,1417.5634765625,37.76811218261719,53.37326049804688,27.0,93.0,8.96,14.0,27.0,35.0,114.0,114.0
2024-09-07 01:00:00+00:00,2024-09-07 08:00:00+07:00,40.44581604003906,1417.5634765625,34.078399658203125,54.60590362548828,27.0,93.0,9.1,14.0,27.0,32.0,113.0,113.0
2024-09-07 02:00:00+00:00,2024-09-07 09:00:00+07:00,35.871070861816406,1052.1036376953125,24.72722625732422,48.13045883178711,26.0,93.0,10.02,10.0,24.0,23.0,102.0,102.0
2024-09-07 03:00:00+00:00,2024-09-07 10:00:00+07:00,36.07725524902344,998.7096557617188,27.323246002197266,47.320926666259766,26.0,92.0,11.19,10.0,24.0,25.0,102.0,102.0
2024-09-07 04:00:00+00:00,2024-09-07 11:00:00+07:00,34.94007110595703,1012.5990600585938,28.095308303833008,48.13045883178711,26.0,92.0,11.94,10.0,24.0,26.0,99.0,99.0
2024-09-07 05:00:00+00:00,2024-09-07 12:00:00+07:00,34.32614517211914,1012.5990600585938,28.28143882751465,47.219669342041016,26.0,93.0,12.97,10.0,24.0,26.0,98.0,98.0
2024-09-07 06:00:00+00:00,2024-09-07 13:00:00+07:00,34.50923538208008,1005.2301635742188,30.28193092346192,47.66066360473633,26.0,91.0,15.15,10.0,24.0,28.0,98.0,98.0
2024-09-07 07:00:00+00:00,2024-09-07 14:00:00+07:00,33.5615348815918,1014.8723754882812,27.02287483215332,48.57217025756836,26.0,93.0,15.85,10.0,24.0,25.0,97.0,97.0
2024-09-07 08:00:00+00:00,2024-09-07 15:00:00+07:00,33.69606018066406,1102.42822265625,28.40741920471192,48.47091293334961,26.0,93.0,17.88,11.0,24.0,26.0,97.0,97.0
2024-09-07 09:00:00+00:00,2024-09-07 16:00:00+07:00,33.69606018066406,1152.45751953125,28.47929954528809,53.36168670654297,26.0,92.0,19.35,11.0,27.0,26.0,97.0,97.0
2024-09-07 10:00:00+00:00,2024-09-07 17:00:00+07:00,34.60175704956055,1533.17138671875,36.80775833129883,54.36600875854492,27.0,92.0,20.09,15.0,27.0,34.0,99.0,99.0
2024-09-07 11:00:00+00:00,2024-09-07 18:00:00+07:00,35.387020111083984,1588.716064453125,40.313262939453125,55.79367446899414,27.0,92.0,19.02,16.0,28.0,37.0,100.0,100.0
2024-09-07 12:00:00+00:00,2024-09-07 19:00:00+07:00,34.84538269042969,1077.8548583984375,43.22683334350586,47.60649490356445,26.0,93.0,18.39,11.0,24.0,40.0,99.0,99.0
2024-09-07 13:00:00+00:00,2024-09-07 20:00:00+07:00,35.0799560546875,940.9121704101562,43.91291809082031,48.34423828125,26.0,94.0,13.08,9.0,24.0,41.0,99.0,99.0
2024-09-07 14:00:00+00:00,2024-09-07 21:00:00+07:00,35.63042068481445,853.6553955078125,42.0178108215332,48.34423828125,26.0,95.0,6.53,8.0,24.0,39.0,101.0,101.0
2024-09-07 15:00:00+00:00,2024-09-07 22:00:00+07:00,30.04359245300293,750.0096435546875,43.419525146484375,46.94905853271485,26.0,95.0,3.09,7.0,24.0,40.0,90.0,90.0
2024-09-07 16:00:00+00:00,2024-09-07 23:00:00+07:00,38.369895935058594,826.480712890625,45.11246109008789,47.933624267578125,26.0,94.0,6.71,8.0,24.0,42.0,108.0,108.0
2024-09-07 17:00:00+00:00,2024-09-08 00:00:00+07:00,37.2889289855957,804.8790893554688,42.28145217895508,47.57430267333984,25.0,94.0,10.23,8.0,24.0,39.0,105.0,105.0
2024-09-07 18:00:00+00:00,2024-09-08 01:00:00+07:00,37.7676010131836,804.8790893554688,43.073429107666016,47.57430267333984,25.0,94.0,9.66,8.0,24.0,40.0,107.0,107.0
2024-09-07 19:00:00+00:00,2024-09-08 02:00:00+07:00,37.72512435913086,798.7001342773438,42.02336120605469,47.57430267333984,25.0,95.0,8.16,8.0,24.0,39.0,106.0,106.0
2024-09-07 20:00:00+00:00,2024-09-08 03:00:00+07:00,37.72512435913086,806.1915893554688,42.02336120605469,47.57430267333984,25.0,95.0,7.42,8.0,24.0,39.0,106.0,106.0
2024-09-07 21:00:00+00:00,2024-09-08 04:00:00+07:00,35.72586441040039,792.1322631835938,38.89228820800781,48.84933471679688,25.0,96.0,7.03,8.0,24.0,36.0,102.0,102.0
2024-09-07 22:00:00+00:00,2024-09-08 05:00:00+07:00,35.65137481689453,845.3603515625,38.78535461425781,49.587345123291016,25.0,95.0,6.68,8.0,25.0,36.0,101.0,101.0
2024-09-07 23:00:00+00:00,2024-09-08 06:00:00+07:00,32.29620742797852,877.5926513671875,37.35560989379883,49.20865631103516,26.0,94.0,5.69,9.0,25.0,35.0,94.0,94.0
2024-09-08 00:00:00+00:00,2024-09-08 07:00:00+07:00,38.59490966796875,1379.042724609375,34.026004791259766,55.006866455078125,26.0,91.0,6.13,14.0,28.0,32.0,109.0,109.0
2024-09-08 01:00:00+00:00,2024-09-08 08:00:00+07:00,41.31578063964844,1358.38232421875,35.8968620300293,55.006866455078125,27.0,91.0,6.82,13.0,28.0,33.0,115.0,115.0
2024-09-08 02:00:00+00:00,2024-09-08 09:00:00+07:00,38.30308532714844,1040.66357421875,24.59878158569336,49.20865631103516,27.0,91.0,6.49,10.0,25.0,23.0,108.0,108.0
2024-09-08 03:00:00+00:00,2024-09-08 10:00:00+07:00,34.75975799560547,1011.1460571289062,25.10027503967285,49.20865631103516,26.0,94.0,6.43,10.0,25.0,23.0,99.0,99.0
2024-09-08 04:00:00+00:00,2024-09-08 11:00:00+07:00,33.87799835205078,996.7496948242188,25.619441986083984,49.20865631103516,27.0,93.0,5.84,10.0,25.0,24.0,97.0,97.0
2024-09-08 05:00:00+00:00,2024-09-08 12:00:00+07:00,36.13408660888672,966.1731567382812,28.844383239746094,49.20865631103516,28.0,89.0,6.73,10.0,25.0,27.0,103.0,103.0
2024-09-08 06:00:00+00:00,2024-09-08 13:00:00+07:00,38.86240005493164,974.3809814453124,31.31812286376953,49.20865631103516,29.0,82.0,5.93,10.0,25.0,29.0,109.0,109.0
2024-09-08 07:00:00+00:00,2024-09-08 14:00:00+07:00,31.915122985839844,884.6296997070312,22.659204483032227,48.73824691772461,30.0,87.0,4.63,9.0,24.0,21.0,94.0,94.0
2024-09-08 08:00:00+00:00,2024-09-08 15:00:00+07:00,31.944429397583008,973.1870727539062,26.48350715637207,48.73824691772461,30.0,86.0,3.93,10.0,24.0,25.0,94.0,94.0
2024-09-08 09:00:00+00:00,2024-09-08 16:00:00+07:00,33.993221282958984,1079.967041015625,27.62979888916016,48.98955535888672,29.0,82.0,3.88,11.0,25.0,26.0,97.0,97.0
2024-09-08 10:00:00+00:00,2024-09-08 17:00:00+07:00,33.76309585571289,1400.2447509765625,40.20481872558594,54.88465118408203,29.0,87.0,3.02,14.0,28.0,37.0,97.0,97.0
2024-09-08 11:00:00+00:00,2024-09-08 18:00:00+07:00,33.97663116455078,1459.3658447265625,46.27066421508789,53.792091369628906,28.0,91.0,2.6,14.0,27.0,43.0,97.0,97.0
2024-09-08 12:00:00+00:00,2024-09-08 19:00:00+07:00,34.52946472167969,1055.2496337890625,54.76043701171875,47.8969955444336,28.0,93.0,1.45,10.0,24.0,0.0,98.0,98.0
2024-09-08 13:00:00+00:00,2024-09-08 20:00:00+07:00,34.161312103271484,918.571044921875,52.8767204284668,47.8969955444336,28.0,94.0,1.74,9.0,24.0,49.0,98.0,98.0
2024-09-08 14:00:00+00:00,2024-09-08 21:00:00+07:00,34.20611572265625,857.455078125,54.46905517578125,47.8969955444336,28.0,93.0,1.42,9.0,24.0,0.0,98.0,98.0
2024-09-08 15:00:00+00:00,2024-09-08 22:00:00+07:00,33.58464050292969,805.17822265625,52.28305816650391,47.15898513793945,28.0,93.0,1.78,8.0,24.0,48.0,97.0,97.0
2024-09-08 16:00:00+00:00,2024-09-08 23:00:00+07:00,33.2437629699707,739.4848022460938,49.85931396484375,46.49674606323242,28.0,95.0,1.34,7.0,23.0,46.0,96.0,96.0
2024-09-08 17:00:00+00:00,2024-09-09 00:00:00+07:00,35.66671371459961,712.9113159179688,53.005252838134766,46.08613204956055,28.0,95.0,1.52,7.0,23.0,49.0,101.0,101.0
2024-09-08 18:00:00+00:00,2024-09-09 01:00:00+07:00,32.53181457519531,655.62890625,44.43403244018555,46.49674606323242,28.0,96.0,2.39,7.0,23.0,41.0,95.0,95.0
2024-09-08 19:00:00+00:00,2024-09-09 02:00:00+07:00,34.18865203857422,638.541259765625,49.176849365234375,46.49674606323242,28.0,96.0,1.7,6.0,23.0,46.0,98.0,98.0
2024-09-08 20:00:00+00:00,2024-09-09 03:00:00+07:00,33.777008056640625,646.03271484375,49.12862396240234,46.49674606323242,28.0,96.0,1.8,6.0,23.0,45.0,97.0,97.0
2024-09-08 21:00:00+00:00,2024-09-09 04:00:00+07:00,33.87687683105469,671.7321166992188,49.519344329833984,46.49674606323242,28.0,97.0,1.4,7.0,23.0,46.0,97.0,97.0
2024-09-08 22:00:00+00:00,2024-09-09 05:00:00+07:00,33.27037811279297,713.5025634765625,49.024147033691406,46.49674606323242,28.0,97.0,1.25,7.0,23.0,45.0,96.0,96.0
2024-09-08 23:00:00+00:00,2024-09-09 06:00:00+07:00,33.807579040527344,821.08984375,48.649898529052734,47.8969955444336,28.0,97.0,1.35,8.0,24.0,45.0,97.0,97.0
2024-09-09 00:00:00+00:00,2024-09-09 07:00:00+07:00,39.157752990722656,1439.2130126953125,45.33594131469727,53.792091369628906,28.0,96.0,1.95,14.0,27.0,42.0,110.0,110.0
2024-09-09 01:00:00+00:00,2024-09-09 08:00:00+07:00,37.51609420776367,1411.045166015625,35.572383880615234,54.65650939941406,29.0,95.0,1.86,14.0,27.0,33.0,106.0,106.0
2024-09-09 02:00:00+00:00,2024-09-09 09:00:00+07:00,33.367759704589844,917.8732299804688,35.50575256347656,48.76141357421875,29.0,94.0,2.0,9.0,24.0,33.0,96.0,96.0
2024-09-09 03:00:00+00:00,2024-09-09 10:00:00+07:00,27.5,463.0,28.5,35.3,30.0,92.0,2.28,5.0,18.0,26.0,85.0,85.0
2024-09-09 04:00:00+00:00,2024-09-09 11:00:00+07:00,22.7,529.0,20.0,36.6,30.0,92.0,2.63,5.0,18.0,19.0,76.0,76.0
2024-09-09 05:00:00+00:00,2024-09-09 12:00:00+07:00,16.6,468.0,14.0,36.0,31.0,92.0,2.7,5.0,18.0,13.0,65.0,65.0
2024-09-09 06:00:00+00:00,2024-09-09 13:00:00+07:00,16.8,526.0,9.78,37.2,29.0,83.0,2.82,5.0,19.0,9.0,65.0,65.0
2024-09-09 07:00:00+00:00,2024-09-09 14:00:00+07:00,17.7,606.0,6.85,36.1,27.0,81.0,2.52,6.0,18.0,6.0,67.0,67.0
2024-09-09 08:00:00+00:00,2024-09-09 15:00:00+07:00,17.9,1030.0,4.79,38.8,27.0,89.0,2.04,10.0,19.0,4.0,67.0,67.0
2024-09-09 09:00:00+00:00,2024-09-09 16:00:00+07:00,23.7,1010.0,14.3,37.6,27.0,93.0,1.42,10.0,19.0,13.0,78.0,78.0
2024-09-09 10:00:00+00:00,2024-09-09 17:00:00+07:00,20.0,1330.0,40.8,38.6,26.0,94.0,1.57,13.0,19.0,38.0,71.0,71.0
2024-09-09 11:00:00+00:00,2024-09-09 18:00:00+07:00,23.4,2080.0,49.8,37.0,26.0,95.0,1.87,21.0,19.0,46.0,78.0,78.0
2024-09-09 12:00:00+00:00,2024-09-09 19:00:00+07:00,19.9,2410.0,40.7,41.1,26.0,97.0,2.18,24.0,21.0,38.0,71.0,71.0
2024-09-09 13:00:00+00:00,2024-09-09 20:00:00+07:00,22.9,1730.0,36.2,38.4,26.0,97.0,2.02,17.0,19.0,34.0,77.0,77.0
2024-09-09 14:00:00+00:00,2024-09-09 21:00:00+07:00,19.1,1160.0,38.4,37.9,26.0,97.0,1.77,12.0,19.0,36.0,70.0,70.0
2024-09-09 15:00:00+00:00,2024-09-09 22:00:00+07:00,21.3,1050.0,30.0,38.8,26.0,97.0,0.98,10.0,19.0,28.0,74.0,74.0
2024-09-09 16:00:00+00:00,2024-09-09 23:00:00+07:00,17.5,729.0,26.1,37.4,25.0,97.0,0.52,7.0,19.0,24.0,67.0,67.0
2024-09-09 17:00:00+00:00,2024-09-10 00:00:00+07:00,18.0,399.0,20.3,37.1,25.0,97.0,0.57,4.0,19.0,19.0,68.0,68.0
2024-09-09 18:00:00+00:00,2024-09-10 01:00:00+07:00,28.0,331.0,20.2,36.4,25.0,98.0,2.28,3.0,18.0,19.0,86.0,86.0
2024-09-09 19:00:00+00:00,2024-09-10 02:00:00+07:00,25.6,174.0,20.8,35.5,25.0,98.0,2.55,2.0,18.0,19.0,82.0,82.0
2024-09-09 20:00:00+00:00,2024-09-10 03:00:00+07:00,19.1,100.0,18.3,35.6,25.0,98.0,2.57,1.0,18.0,17.0,70.0,70.0
2024-09-09 21:00:00+00:00,2024-09-10 04:00:00+07:00,14.9,142.0,14.3,37.4,24.0,99.0,1.98,1.0,19.0,13.0,62.0,62.0
2024-09-09 22:00:00+00:00,2024-09-10 05:00:00+07:00,11.8,203.0,12.1,37.3,24.0,99.0,2.13,2.0,19.0,11.0,56.0,56.0
2024-09-09 23:00:00+00:00,2024-09-10 06:00:00+07:00,9.47,368.0,9.12,37.3,24.0,99.0,2.28,4.0,19.0,8.0,52.0,52.0
2024-09-10 00:00:00+00:00,2024-09-10 07:00:00+07:00,15.8,2010.0,10.435928344726562,38.4,25.0,98.0,1.87,20.0,19.0,10.0,63.0,63.0
2024-09-10 01:00:00+00:00,2024-09-10 08:00:00+07:00,18.2,1840.0,9.71,37.1,25.0,99.0,1.42,18.0,19.0,9.0,68.0,68.0
2024-09-10 02:00:00+00:00,2024-09-10 09:00:00+07:00,17.9,1620.0,12.9,39.6,25.0,99.0,1.43,16.0,20.0,12.0,67.0,67.0
2024-09-10 03:00:00+00:00,2024-09-10 10:00:00+07:00,18.6,1290.0,11.5,40.1,26.0,99.0,0.57,13.0,20.0,11.0,69.0,69.0
2024-09-10 04:00:00+00:00,2024-09-10 11:00:00+07:00,14.8,1250.0,8.52,38.3,27.0,99.0,1.08,12.0,19.0,8.0,62.0,62.0
2024-09-10 05:00:00+00:00,2024-09-10 12:00:00+07:00,14.1,1240.0,7.1,37.8,27.0,99.0,1.32,12.0,19.0,7.0,60.0,60.0
2024-09-10 06:00:00+00:00,2024-09-10 13:00:00+07:00,20.7,942.0,6.31,37.4,28.0,97.0,2.87,9.0,19.0,6.0,73.0,73.0
2024-09-10 07:00:00+00:00,2024-09-10 14:00:00+07:00,23.8,1040.0,5.4,36.4,29.0,97.0,2.91,10.0,18.0,5.0,78.0,78.0
2024-09-10 08:00:00+00:00,2024-09-10 15:00:00+07:00,19.5,1150.0,4.39,37.3,28.0,96.0,3.12,11.0,19.0,4.0,70.0,70.0
2024-09-10 09:00:00+00:00,2024-09-10 16:00:00+07:00,15.3,1630.0,9.11,38.6,26.0,97.0,3.08,16.0,19.0,8.0,63.0,63.0
2024-09-10 10:00:00+00:00,2024-09-10 17:00:00+07:00,11.5,1790.0,19.2,37.3,25.0,97.0,2.57,18.0,19.0,18.0,55.0,55.0
2024-09-10 11:00:00+00:00,2024-09-10 18:00:00+07:00,17.7,1860.0,30.8,38.1,25.0,97.0,2.66,18.0,19.0,29.0,67.0,67.0
2024-09-10 12:00:00+00:00,2024-09-10 19:00:00+07:00,21.8,1260.0,46.1,37.8,25.0,97.0,4.61,13.0,19.0,43.0,75.0,75.0
2024-09-10 13:00:00+00:00,2024-09-10 20:00:00+07:00,22.8,1250.0,32.9,37.3,25.0,97.0,3.06,12.0,19.0,30.0,77.0,77.0
2024-09-10 14:00:00+00:00,2024-09-10 21:00:00+07:00,17.6,1050.0,32.1,38.6,25.0,96.0,2.35,10.0,19.0,30.0,67.0,67.0
2024-09-10 15:00:00+00:00,2024-09-10 22:00:00+07:00,18.9,907.0,30.1,38.3,25.0,97.0,2.76,9.0,19.0,28.0,69.0,69.0
2024-09-10 16:00:00+00:00,2024-09-10 23:00:00+07:00,25.7,771.0,30.7,38.0,25.0,97.0,2.99,8.0,19.0,28.0,82.0,82.0
2024-09-10 17:00:00+00:00,2024-09-11 00:00:00+07:00,22.0,486.0,23.5,38.6,25.0,97.0,2.29,5.0,19.0,22.0,75.0,75.0
2024-09-10 18:00:00+00:00,2024-09-11 01:00:00+07:00,20.1,306.0,21.3,37.7,25.0,97.0,1.46,3.0,19.0,20.0,71.0,71.0
2024-09-10 19:00:00+00:00,2024-09-11 02:00:00+07:00,22.9,291.0,23.8,36.9,25.0,98.0,1.27,3.0,19.0,22.0,77.0,77.0
2024-09-10 20:00:00+00:00,2024-09-11 03:00:00+07:00,18.8,139.0,17.3,36.1,25.0,99.0,1.03,1.0,18.0,16.0,69.0,69.0
2024-09-10 21:00:00+00:00,2024-09-11 04:00:00+07:00,15.4,144.0,17.1,36.1,25.0,99.0,1.25,1.0,18.0,16.0,63.0,63.0
2024-09-10 22:00:00+00:00,2024-09-11 05:00:00+07:00,13.8,120.0,21.3,36.7,25.0,98.0,2.33,1.0,18.0,20.0,60.0,60.0
2024-09-10 23:00:00+00:00,2024-09-11 06:00:00+07:00,13.2,301.0,16.3,36.8,25.0,98.0,2.76,3.0,18.0,15.0,59.0,59.0
2024-09-11 00:00:00+00:00,2024-09-11 07:00:00+07:00,10.8,955.0,14.4,38.4,24.0,98.0,2.31,9.0,19.0,13.0,54.0,54.0
2024-09-11 01:00:00+00:00,2024-09-11 08:00:00+07:00,8.71,1240.0,14.4,39.9,25.0,98.0,2.27,12.0,20.0,13.0,48.0,48.0
2024-09-11 02:00:00+00:00,2024-09-11 09:00:00+07:00,9.74,1100.0,10.7,37.6,25.0,98.0,2.45,11.0,19.0,10.0,52.0,52.0
2024-09-11 03:00:00+00:00,2024-09-11 10:00:00+07:00,9.54,964.0,10.0,40.1,24.0,98.0,2.62,10.0,20.0,9.0,52.0,52.0
2024-09-11 04:00:00+00:00,2024-09-11 11:00:00+07:00,9.36,857.0,11.2,39.2,25.0,98.0,2.43,9.0,20.0,10.0,51.0,51.0
2024-09-11 05:00:00+00:00,2024-09-11 12:00:00+07:00,10.4,973.0,10.4,37.9,25.0,99.0,2.49,10.0,19.0,10.0,53.0,53.0
2024-09-11 06:00:00+00:00,2024-09-11 13:00:00+07:00,16.4,703.0,11.7,38.0,25.0,99.0,3.88,7.0,19.0,11.0,65.0,65.0
2024-09-11 07:00:00+00:00,2024-09-11 14:00:00+07:00,14.6,596.0,9.06,37.1,26.0,98.0,4.39,6.0,19.0,8.0,61.0,61.0
2024-09-11 08:00:00+00:00,2024-09-11 15:00:00+07:00,13.9,618.0,8.77,38.2,26.0,97.0,4.23,6.0,19.0,8.0,60.0,60.0
2024-09-11 09:00:00+00:00,2024-09-11 16:00:00+07:00,14.5,672.0,9.1,37.9,26.0,97.0,3.94,7.0,19.0,8.0,61.0,61.0
2024-09-11 10:00:00+00:00,2024-09-11 17:00:00+07:00,12.7,1100.0,7.16,38.3,27.0,97.0,3.42,11.0,19.0,7.0,58.0,58.0
2024-09-11 11:00:00+00:00,2024-09-11 18:00:00+07:00,14.4,1500.0,6.69,39.5,25.0,97.0,3.32,15.0,20.0,6.0,61.0,61.0
2024-09-11 12:00:00+00:00,2024-09-11 19:00:00+07:00,21.6,1360.0,8.61,39.1,25.0,96.0,2.31,13.0,20.0,8.0,74.0,74.0
2024-09-11 13:00:00+00:00,2024-09-11 20:00:00+07:00,18.6,1300.0,8.36,39.6,25.0,97.0,2.96,13.0,20.0,8.0,69.0,69.0
2024-09-11 14:00:00+00:00,2024-09-11 21:00:00+07:00,13.3,1190.0,8.37,38.7,25.0,97.0,2.26,12.0,19.0,8.0,59.0,59.0
2024-09-11 15:00:00+00:00,2024-09-11 22:00:00+07:00,17.1,1230.0,10.7,38.5,25.0,97.0,2.34,12.0,19.0,10.0,66.0,66.0
2024-09-11 16:00:00+00:00,2024-09-11 23:00:00+07:00,14.4,881.0,9.78,37.1,25.0,97.0,2.49,9.0,19.0,9.0,61.0,61.0
2024-09-11 17:00:00+00:00,2024-09-12 00:00:00+07:00,12.5,787.0,14.4,37.0,25.0,96.0,2.63,8.0,19.0,13.0,57.0,57.0
2024-09-11 18:00:00+00:00,2024-09-12 01:00:00+07:00,10.6,539.0,17.9,37.2,25.0,96.0,1.93,5.0,19.0,17.0,54.0,54.0
2024-09-11 19:00:00+00:00,2024-09-12 02:00:00+07:00,12.6,468.0,17.9,38.2,25.0,96.0,1.91,5.0,19.0,17.0,58.0,58.0
2024-09-11 20:00:00+00:00,2024-09-12 03:00:00+07:00,11.1,375.0,21.0,38.2,25.0,96.0,2.17,4.0,19.0,19.0,55.0,55.0
2024-09-11 21:00:00+00:00,2024-09-12 04:00:00+07:00,12.1,399.0,24.9,37.2,25.0,96.0,2.3,4.0,19.0,23.0,57.0,57.0
2024-09-11 22:00:00+00:00,2024-09-12 05:00:00+07:00,18.5,260.0,30.3,36.6,25.0,96.0,2.43,3.0,18.0,28.0,69.0,69.0
2024-09-11 23:00:00+00:00,2024-09-12 06:00:00+07:00,20.1,411.0,26.6,38.0,25.0,96.0,2.64,4.0,19.0,25.0,71.0,71.0
2024-09-12 00:00:00+00:00,2024-09-12 07:00:00+07:00,23.1,662.0,25.5,37.3,25.0,96.0,2.47,7.0,19.0,24.0,77.0,77.0
2024-09-12 01:00:00+00:00,2024-09-12 08:00:00+07:00,26.0,1080.0,31.4,37.2,26.0,96.0,2.44,11.0,19.0,29.0,82.0,82.0
2024-09-12 02:00:00+00:00,2024-09-12 09:00:00+07:00,21.9,734.0,31.1,36.5,26.0,95.0,2.55,7.0,18.0,29.0,75.0,75.0
2024-09-12 03:00:00+00:00,2024-09-12 10:00:00+07:00,23.0,775.0,22.1,36.9,27.0,92.0,2.81,8.0,19.0,20.0,77.0,77.0
2024-09-12 04:00:00+00:00,2024-09-12 11:00:00+07:00,24.2,598.0,16.5,36.4,28.0,90.0,2.9,6.0,18.0,15.0,79.0,79.0
2024-09-12 05:00:00+00:00,2024-09-12 12:00:00+07:00,27.5,632.0,12.6,37.1,29.0,82.0,2.94,6.0,19.0,12.0,85.0,85.0
2024-09-12 06:00:00+00:00,2024-09-12 13:00:00+07:00,26.3,453.0,9.75,36.8,30.0,83.0,3.33,4.0,18.0,9.0,83.0,83.0
2024-09-12 07:00:00+00:00,2024-09-12 14:00:00+07:00,32.7,515.0,7.87,39.0,31.0,77.0,3.11,5.0,20.0,7.0,95.0,95.0
2024-09-12 08:00:00+00:00,2024-09-12 15:00:00+07:00,27.9,425.0,6.61,35.8,31.0,72.0,2.83,4.0,18.0,6.0,86.0,86.0
2024-09-12 09:00:00+00:00,2024-09-12 16:00:00+07:00,26.0,667.0,12.4,37.2,31.0,71.0,2.51,7.0,19.0,11.0,82.0,82.0
2024-09-12 10:00:00+00:00,2024-09-12 17:00:00+07:00,20.7,1230.0,22.7,36.4,31.0,77.0,1.88,12.0,18.0,21.0,73.0,73.0
2024-09-12 11:00:00+00:00,2024-09-12 18:00:00+07:00,26.0,2780.0,23.5,39.3,30.0,82.0,1.54,28.0,20.0,22.0,82.0,82.0
2024-09-12 12:00:00+00:00,2024-09-12 19:00:00+07:00,35.6,1510.0,40.4,37.4,30.0,83.0,1.17,15.0,19.0,37.0,101.0,101.0
2024-09-12 13:00:00+00:00,2024-09-12 20:00:00+07:00,34.7,1530.0,68.3,38.6,27.0,87.0,0.6,15.0,19.0,58.0,99.0,99.0
2024-09-12 14:00:00+00:00,2024-09-12 21:00:00+07:00,31.5,1260.0,75.1,37.0,27.0,89.0,0.2,13.0,19.0,61.0,93.0,93.0
2024-09-12 15:00:00+00:00,2024-09-12 22:00:00+07:00,26.4,1690.0,48.6,39.6,27.0,90.0,0.24,17.0,20.0,45.0,83.0,83.0
2024-09-12 16:00:00+00:00,2024-09-12 23:00:00+07:00,22.8,1560.0,47.6,40.2,27.0,91.0,0.36,15.0,20.0,44.0,77.0,77.0
2024-09-12 17:00:00+00:00,2024-09-13 00:00:00+07:00,17.9,839.0,43.8,39.2,27.0,93.0,0.21,8.0,20.0,41.0,67.0,67.0
2024-09-12 18:00:00+00:00,2024-09-13 01:00:00+07:00,21.3,462.0,32.7,36.4,27.0,95.0,1.21,5.0,18.0,30.0,74.0,74.0
2024-09-12 19:00:00+00:00,2024-09-13 02:00:00+07:00,22.1,528.0,30.2,37.2,26.0,94.0,0.68,5.0,19.0,28.0,75.0,75.0
2024-09-12 20:00:00+00:00,2024-09-13 03:00:00+07:00,23.3,339.0,28.7,37.4,26.0,94.0,0.47,3.0,19.0,27.0,77.0,77.0
